# Undirected graph: ../../data/output/amazon.ungraph.txt
# Amazon
# Nodes: 334863 Edges: 925872
# FromNodeId	ToNodeId
354088	463745
354251	538222
354269	373438
354269	409887
354348	438465
354348	527391
354565	463745
354565	529444
354600	498016
354669	376458
354669	486252
354669	503239
354669	539791
354715	403540
355078	488055
355078	496357
355078	533220
355253	424561
355253	490596
355291	517338
355378	383087
355378	502212
356349	404185
356349	513756
356740	412241
357878	372935
358034	416846
358440	521114
358591	362923
358591	406380
358591	430354
359673	363073
359673	483701
359673	486195
359673	508622
359912	379180
360679	363219
360679	489751
360679	523591
361607	445680
361607	484183
361607	485621
361649	407247
361649	423524
361649	426088
361649	433300
361696	361698
361731	373951
361731	374147
362223	371893
362223	376352
362551	387465
362551	436450
362572	367645
362572	524891
362923	406380
362923	420513
362923	430354
362923	520700
363073	483701
363073	486195
363073	508622
363219	533027
363864	531441
363864	543408
363926	367285
363926	421557
364200	387987
364200	404725
364200	489673
364779	366253
364779	442379
364856	428580
364856	428582
364856	516378
364895	383177
364895	392363
364895	526689
365198	365200
365198	503406
365198	517525
365198	517526
365198	517527
365198	524843
365199	503406
365199	517525
365199	524843
365200	503396
365200	503406
365200	524843
365982	382058
365982	417272
365982	425507
366211	443972
366211	448617
366211	532925
366327	541715
366418	463844
366418	541959
366590	408596
366590	455003
366700	419305
366700	487323
366700	508809
366700	518502
367022	371886
367022	399682
367285	373188
367285	421557
367285	444750
367285	445441
367285	522750
367285	544898
367645	376699
367645	391528
367645	524891
367850	369811
367850	411761
367850	486582
367931	486979
368169	504792
368498	391539
368498	433792
368498	485524
368498	524779
368498	535908
368498	544279
368759	389343
368759	391388
368759	470946
368759	502084
368792	463048
368792	464182
368792	524986
368907	495786
369811	411761
369811	526176
369811	537097
369920	393849
369920	417695
369920	441552
370860	383361
370860	448868
371886	456290
371893	376352
371964	383679
372073	420400
372238	415253
372238	443821
372238	492595
372395	432505
372431	372489
372431	446676
372431	507743
372431	530864
372489	446676
372489	507743
372489	530864
372557	424680
372706	407647
372706	431741
372706	522205
373181	376748
373181	460712
373188	389871
373188	421557
373188	444750
373188	460870
373438	409881
373438	409887
374151	445680
374151	478857
374151	484183
374151	485621
374744	492634
374744	495203
375164	452077
375164	532594
375181	399137
375181	412077
376122	496093
376352	392256
376352	476031
376352	493381
376458	417848
376458	424287
376458	503239
376458	526735
376458	532709
376458	539791
376498	393054
376498	405956
376515	522191
376699	389494
376699	524891
376748	460712
376748	522043
376852	411592
376852	424508
376852	440380
376852	511848
376852	538944
376852	539186
376908	430858
376908	517813
376908	531212
377023	473755
377023	534978
377039	391732
377247	434830
377247	522378
377247	541690
377304	528926
377304	541722
377372	377380
377393	434007
377393	439553
377393	544391
377884	444875
377884	498286
378214	386343
378214	510772
378414	408658
378414	512234
378519	402485
378519	422756
378525	461995
378525	475011
379065	379180
379065	470598
379065	470599
379065	488157
379065	525393
379065	525406
379180	470598
379180	470599
379180	488157
379180	525393
379180	525406
381003	536830
381994	394247
381994	533819
382058	417272
382058	425507
382058	495172
382058	523055
382571	435969
382571	438438
382935	521727
383087	417521
383087	433190
383087	443332
383087	502212
383361	443073
383645	517338
383679	488010
383679	508669
384540	530074
385756	492399
386343	387968
386343	510772
387782	445673
387782	460517
387782	540608
387833	417412
387833	424750
387833	501768
387968	510772
387972	404752
387972	443897
387972	459971
387972	497338
387987	404725
387987	489673
389473	501124
389494	432983
389494	524891
389547	413249
389547	413257
389547	432850
389547	515761
389644	413419
389791	433792
389871	421557
390081	413860
390081	465991
391524	537816
391528	432983
391528	504792
391539	413490
391539	433792
391697	412528
392187	464182
392256	497880
392363	458122
392363	526689
392363	533905
392857	459124
392857	522191
392919	491073
392919	520122
392919	520135
392919	530571
393054	405956
393054	528993
393110	407895
393110	455942
393110	541552
393538	495786
393657	393666
393657	406835
393657	479901
393666	406835
393666	479901
393849	417695
394033	493039
394247	394281
394247	394851
394247	406835
394247	533819
394281	394287
394281	406835
394281	406836
394281	479901
394281	533819
394286	394287
394286	406835
394286	406836
394286	479901
394286	533819
394287	406835
394287	406836
394287	479901
394287	533819
394334	429163
394334	529054
394851	533819
394853	448031
394853	494565
394976	468540
394976	504277
395215	428101
395771	423708
395771	467711
395771	492176
395887	459609
396166	415253
396166	443821
396166	492595
396323	408619
396323	432613
396323	509910
396323	536075
396542	478344
396542	481287
396542	514958
397448	416018
397590	515659
398312	534698
398631	415981
398631	541552
398891	398893
398891	410930
398893	410927
398893	410930
399137	412077
399318	435179
399478	487512
399478	523664
399478	535205
399478	535798
399682	456290
400523	536830
401268	418177
401268	504199
401268	512729
401268	535762
401351	401355
401351	401357
401351	401386
401351	548526
401355	401357
401355	401386
401355	548526
401357	401386
401357	548526
401485	426918
401798	412163
401798	535477
401800	493075
402482	455263
402482	475285
402482	531758
402485	422756
402485	426387
403255	536830
404185	513756
404701	479041
404701	523382
404725	489673
404752	443897
404752	459971
404752	492349
404752	497338
405648	423124
406305	406909
406305	471009
406305	494860
406380	430354
406477	430451
406477	521772
406835	406836
406835	479901
406835	533819
406836	479901
406836	533819
406909	445716
406909	494860
406965	537922
407247	423524
407247	433300
407647	431741
407647	522205
407868	407872
407895	535153
407895	541552
408058	504430
408596	455003
408619	432613
408619	536075
408658	512234
408836	486888
409881	409887
410927	410930
410943	444875
410943	498286
410980	489751
410980	523591
410980	533027
411459	448724
411459	488813
411592	538944
411592	539186
411761	470372
411761	471071
411761	498224
411761	526176
411761	537097
412077	412242
412242	438465
412242	455158
412242	518606
412316	478705
412353	463702
412353	501124
412972	504364
413095	413096
413095	463313
413095	463934
413095	529308
413096	463313
413096	463934
413096	529308
413249	413257
413249	432850
413249	492137
413249	515761
413257	432850
413257	515761
413416	452077
413860	442379
413860	466634
415253	443821
415737	533977
415981	467258
415981	515422
416072	417848
416072	526735
416162	502212
416431	430888
416431	452257
416431	467133
416985	433420
416985	459621
416985	485312
417272	425507
417272	495172
417383	480884
417383	499649
417412	424750
417412	501768
417416	464205
417416	536006
417521	433190
417521	502212
417695	441552
417695	487659
417848	526735
418177	512729
418808	435969
418808	438438
418808	514958
419305	518502
419483	444875
419830	433145
419830	467711
419830	492176
419862	458993
419862	496201
420400	444299
420400	493075
420513	423318
421557	444750
421557	445441
421557	460870
421557	522750
421557	544898
421881	495786
422027	462308
422347	469184
422756	426387
422838	459353
423124	531007
423124	533484
423318	520700
423341	440525
423341	468511
423864	458993
424287	526735
424508	425287
424508	538944
424508	539186
424561	490596
424561	524008
424561	539482
424750	501768
425066	481957
425261	497950
425261	509523
425287	440380
425287	539186
425507	495172
425507	523055
426088	433300
426724	508485
426857	535832
426918	481587
426994	530182
428005	496686
428580	428582
428580	474613
428580	516378
428582	474613
428582	516378
428970	505559
429082	432569
429082	438003
429082	499649
429082	528717
429163	529054
429655	481957
429655	513170
429655	532991
429708	447892
429708	542633
430451	495620
430451	521772
430451	541076
430590	520037
430858	531212
430888	452257
430888	466842
430888	467133
431548	488010
431548	508669
431548	543414
431741	522205
432003	440380
432003	452257
432128	510772
432569	438003
432613	536075
432714	532864
432850	492137
432850	515761
432937	451671
432937	517224
432983	524891
433190	502212
433420	459621
433420	485312
433665	444736
433792	485524
433792	524779
433792	535908
433792	544279
433843	475581
434007	439553
434190	436949
434190	540024
434252	440776
434252	483624
434252	489117
434830	522378
434966	472722
434966	511237
434966	520121
434966	536830
435000	441305
435000	502108
435234	442226
435234	463375
435438	489117
436124	486888
436949	461185
436949	540024
437004	437009
437004	437010
437009	437010
438003	439622
438003	497828
438003	514909
438003	528717
438465	525219
439553	497880
439553	544391
439622	514909
440525	468511
440776	483624
440776	489117
441057	445680
441057	478857
441057	484183
441305	502108
441552	490177
441552	516170
442226	463375
442379	465991
442379	466634
442607	458567
443073	448868
443332	502212
443731	458993
443821	492595
443821	522415
443897	459971
443897	468191
443897	492349
443972	448617
443972	532925
444299	482092
444709	499056
444736	491586
444736	535723
444875	463844
444875	498286
444875	507155
444875	539820
444875	541959
445322	507060
445322	507063
445680	478857
445680	484183
445680	485621
445716	471009
445716	494860
445716	539125
445930	517962
445938	511792
445938	526129
447700	460256
447700	471688
447892	542633
447892	543516
448031	494565
451122	535138
451671	517224
452077	532594
452077	533977
452077	543788
452884	494481
452947	470372
452947	471071
454538	465101
454538	474184
454538	522223
455158	518606
455263	475285
455263	477697
455263	482546
455263	531758
455700	482725
455942	535153
455942	541552
456795	481587
457208	478344
457208	503250
457208	506211
457300	524008
458122	526689
458122	533905
458993	496201
459124	483247
459353	484357
459353	501646
459621	485312
459971	468191
459971	492349
460256	471688
460712	522043
461185	540024
461995	475011
461995	534520
463313	463934
463313	529308
463702	472962
463702	499649
463844	541959
463934	529308
463961	485383
464198	464199
464198	464205
464198	464207
464199	464205
464205	464207
465101	474184
465991	466634
467258	509535
467688	502827
468191	492349
468203	521114
468203	539640
468231	532208
468259	532724
468680	478760
469585	521727
470598	470599
470598	525393
470598	525406
470599	488157
470599	525393
470599	525406
470842	483624
470842	489117
471009	494860
471591	533970
472037	525557
472962	499649
473474	473755
473474	530348
473474	534978
473755	530348
473755	534978
474184	522223
474381	531792
474443	532864
475285	477697
475285	482546
475285	531758
475488	520753
476575	480585
476575	521499
477697	482546
477697	531758
478344	481287
478344	503250
478344	506211
478705	540608
478857	484183
478857	485621
479041	504729
479041	523382
479901	533819
480132	510772
480585	521499
480884	528717
481242	525219
481287	503250
481287	506211
481957	513170
482998	542026
483624	489117
483624	530243
483701	486195
483701	508622
484283	521532
484333	504033
484333	536934
486195	508622
486252	532709
486252	539791
486582	501516
487203	512040
487323	518502
487512	523664
487512	531782
487512	535205
487512	535798
487943	521872
488055	533220
488537	498009
489751	523591
490177	516170
490231	509535
490231	541552
490377	535855
490596	524008
490596	533027
491073	530571
491586	492399
491586	535723
492349	497338
492497	503505
492634	495203
492634	537580
493039	522223
494261	523664
494261	525313
494261	531782
494261	535205
494261	545002
495203	537580
495620	521772
495786	505755
496357	532242
496357	533220
497880	509523
497950	509523
498224	526176
498224	537097
498286	507155
501516	533905
501902	522415
502212	527792
502827	539584
503239	539791
503250	506211
503396	503406
503396	517525
503396	517526
503396	524843
503406	517525
503406	517526
503406	517527
503406	524843
504033	528285
504199	512729
504364	505559
504364	512705
505359	505371
505359	505374
505371	505374
507060	507063
510772	519994
512492	543788
516510	537035
516992	528717
517525	517526
517525	524843
517527	524843
517813	531212
519013	536830
520121	536830
520122	520135
520122	530571
521116	534520
521772	541076
523664	531782
523664	535205
523664	535798
524008	539482
524779	535908
525180	540024
525313	531782
525313	535205
525393	525406
526176	537097
526689	533905
526735	532709
526735	539791
527391	538992
531441	543408
531782	535205
531782	535798
531782	545002
532242	533220
532594	543788
532709	539791
532925	537035
534520	539128
535205	535798
535205	545002
536741	536742
536741	543730
536741	543731
536742	542826
536742	543730
536742	543731
538287	542683
538480	542184
538480	543161
538480	543162
538480	543899
538944	539186
538974	543173
538974	543247
539633	539640
542184	543162
542184	543899
542319	542780
542633	543516
542780	542899
542826	543730
542826	543762
542864	543189
542865	543189
542867	542870
542867	542871
542867	542872
542867	542874
542870	542871
542870	542872
542870	542874
542871	542874
543161	543162
543173	543247
543730	543731
543731	543762
544421	545919
544421	547883
545678	547883
545919	546598
545919	547883
545994	545995
546303	547342
546303	547343
546598	547883
546890	546891
547111	547342
547111	547343
547342	547343
